empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra_ebikes,extra_has_ebikes,extra_last_updated,extra_payment,extra_payment-terminal,extra_rental_uris_android,extra_rental_uris_ios,extra_renting,extra_returning,extra_slots,extra_uid,extra_address
15,5,d9de41e1c87470529dcbb1b43bd76eaf,37.8063553,-122.2860187,10th St at Chestnut St,2023-08-22T02:33:57.254000Z,0,True,1692671469,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,1771130117010765886,
6,9,99889922f5848c7ca3e2c2f740cebd9f,37.7543047,-122.4785927,21st Ave at Noriega St,2023-08-22T02:33:57.282000Z,5,True,1692671488,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,1773375070792356796,
10,5,9988c535057533619fdb58b42055c6fa,37.7540396,-122.4840403,26th Ave at Noriega St,2023-08-22T02:33:57.209000Z,4,True,1692671452,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,1773477490441269908,
10,8,0f792274b026e9a847cfef3872a3fa00,37.7539295,-122.4883438,30th Ave at Noriega St,2023-08-22T02:33:57.238000Z,0,True,1692671544,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,1774487681060536806,
10,10,813512459d9c9f8a7291e00a9c46e467,37.7628993,-122.4953893,36th Ave at Irving St,2023-08-22T02:33:57.471000Z,2,True,1692671563,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,22,1774489540781376334,
5,14,a8ad4be2133b3245c07419ddb7684eb7,37.7626492,-122.5007785,41st Ave at Irving St,2023-08-22T02:33:57.079000Z,4,True,1692671517,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,1776724971264590054,
5,10,c3288c5dc8fec444070c4aeb739f23e8,37.7589001,-122.4951291,36th Ave at Kirkham St,2023-08-22T02:33:57.219000Z,3,True,1692671490,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,1776721445096440270,
1,17,ba68e968feece64c5ae1449160642bd1,37.763874,-122.509526,La Playa St at Lincoln Way,2023-08-22T02:33:57.127000Z,11,True,1692671503,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,1779288244570497764,
3,15,2e1a346200097628f0f01d08478a319d,37.752809,-122.504261,45th Ave at Noriega St,2023-08-22T02:33:57.557000Z,3,True,1692671545,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,1781564836591126776,
21,6,91bba2bf0246d6623c164d42c47736e4,37.763721184118076,-122.4753742486682,Irving St at 17th Ave,2023-08-22T02:33:57.158000Z,2,True,1692671540,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,1779272240211880856,
8,7,df10df40d6e917dc5950502045c2c6d8,37.75699964338489,-122.50255097589334,43rd Ave at Lawton St,2023-08-22T02:33:57.366000Z,0,True,1692671551,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,1782266301159479792,
7,12,2d86977182197367c646152cca0e821a,37.75300468614256,-122.5085402813285,Lower Great Hwy at Noriega St,2023-08-22T02:33:57.102000Z,1,True,1692671506,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,1784515760723857816,
14,6,9a18b71be61bcec4e11553e09ff2911e,37.751471937685125,-122.49855753927035,Ortega St at 40th Ave,2023-08-22T02:33:57.335000Z,2,True,1692671483,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,1784516117206143850,
14,13,9acfb5cd8e156f410d3463f9a42afc72,37.80445377683579,-122.41579377360823,Francisco St at Columbus Ave,2023-08-22T02:33:57.483000Z,5,True,1692671563,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,1784517040624111938,
5,8,a7154dfcba68b868867b64a11d8a7a56,37.74058873182711,-122.38908866713396,Hudson Ave at 3rd St,2023-08-22T02:33:57.449000Z,2,True,1692671553,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,1788900668107346898,
13,5,cd7a5ce186d9176b083cd322482ef36d,37.75173717215301,-122.49560004673242,37th Ave at Ortega St,2023-08-22T02:33:57.404000Z,2,True,1692671478,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,1796350119944825152,
4,24,3d313d16cad18a25bd406bfaef335b65,37.774256,-122.40185,Brannan St at Harriet St,2023-08-22T02:33:57.202000Z,10,True,1692671519,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,28,1796768684962034320,
6,21,2fcc4197d2f7cdce6cececa4496ec514,37.78384421884662,-122.390002088434,Delancey St at Brannan St,2023-08-22T02:33:57.469000Z,12,True,1692671560,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,1797852360041415006,
21,8,366a420aef7c94bd8bcbe1e6557d2f1e,37.785359635574224,-122.4318015575409,Post St at Webster St,2023-08-22T02:33:57.233000Z,7,True,1692671474,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,a5c3e383-f1b0-449f-8ad4-96291f38c636,
2,30,c0a9bd7193ca3e9de37807ec58cc08d8,37.7824146203997,-122.40019999757254,Mabini St at Folsom St,2023-08-22T02:33:57.131000Z,7,True,1692671530,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,34,1800093756410558978,
9,19,e11fc22c0e5448c0c115dfeca7a6f506,37.78235803304849,-122.39312995744227,S Park St at 2nd St,2023-08-22T02:33:57.100000Z,16,True,1692671561,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,29,1800094563864410450,
7,7,456bf3370b191fab5745567356a8423f,37.7423139,-122.4231805,30th St at San Jose Ave,2023-08-22T02:33:57.362000Z,5,True,1692671496,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,c7879d87-34c8-4b23-9c07-250fb012bd4b,
13,6,f90fd0c728ade1a5f3ca0327f3f7eccb,37.346480293729044,-121.86856960181206,23rd St at Santa Clara St,2023-08-22T02:33:57.510000Z,4,True,1692671493,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,c53990d7-f965-40f4-b305-3435e1c95a71,
3,8,c8eb138910e36025b0efee10ac872b06,37.75488391783665,-122.42564865054452,Dolores St at 22nd St,2023-08-22T02:33:57.484000Z,3,True,1692671556,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,15,578169a8-b821-427d-934e-0b5329577ea4,
14,5,d2ecf05eb79484709ace4023669702f9,37.77973791566897,-122.43700156402238,Scott St at Turk St,2023-08-22T02:33:57.467000Z,2,True,1692671568,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,86fae8b7-9d4f-499a-9437-422a07103c57,
19,11,0129b835b33f6afca778ebfb90453aad,37.780805727779445,-122.42190607010215,Golden Gate Ave at Franklin St,2023-08-22T02:33:57.549000Z,3,True,1692671490,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,63758c7b-dfd9-4548-92a2-28fe8efb2faa,
14,3,ca8bbd40ae8b3beb63c5cc63a1c73a0f,37.8559558,-122.2597949,Telegraph Ave at Ashby Ave,2023-08-22T02:33:57.155000Z,0,True,1692671567,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,f630e61e-56b0-4f69-a91b-2e85b44dfcb7,
13,14,3649abee4c69d3d77dde28e45178e28a,37.80330737378947,-122.41489757374517,Taylor St at Columbus Ave,2023-08-22T02:33:57.189000Z,6,True,1692671485,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,1814898016477358476,
12,6,936e00689968a8d14dc94153aa959f3f,37.7896297,-122.39033527452119,Spear St at Folsom St,2023-08-22T02:33:57.180000Z,5,True,1692671552,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,380aa51b-4c0a-4388-ad78-37edf7338a3e,
2,13,a861792de6f7790503849a5227a1f8c6,37.758862,-122.412544,Harrison St at 20th St,2023-08-22T02:33:57.161000Z,5,True,1692671552,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,cae028f4-b136-4297-8f28-559986e3f810,
12,7,66d26936d43ac2f677f522354e3ef5a5,37.7638471,-122.4130036,Harrison St at 17th St,2023-08-22T02:33:57.117000Z,2,True,1692671553,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,4d2b40cb-88e2-4371-8532-b1e52e797c8c,
8,15,018bfeb8a511bb60ffbb0cab866667ab,37.7642245,-122.4673775,10th Ave at Irving St,2023-08-22T02:33:57.542000Z,5,True,1692671448,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,51e8e63d-0883-47e0-b280-210e0c990a49,
14,9,4e1430cadb362b419ab9c7b98552dc47,37.7974387,-122.4339891,Webster St at Union St,2023-08-22T02:33:57.296000Z,5,True,1692671551,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,8e8eb1c3-1792-46e7-9c03-eb60e4271a52,
5,14,70369211f292150a6b4ee0dca590e273,37.759211,-122.4367975,Eureka Valley Recreation Center,2023-08-22T02:33:57.327000Z,8,True,1692671532,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,38a49a05-7382-4a28-b6b1-b57c6fe99745,
15,9,95814ccce398155f5f015f98691997e8,37.7762475,-122.4262025,Laguna St at Hayes St,2023-08-22T02:33:57.357000Z,4,True,1692671566,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,83b33e8d-bf8c-4a2a-8ee3-942834af27b4,
22,9,8bcaedd0aae11bc0ca98eaddb741e0c0,37.8738556998122,-122.28298832384976,North Berkeley BART Station,2023-08-22T02:33:57.365000Z,0,True,1692671515,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,930e63db-726c-4276-b3c3-fc51f32b3ddd,
7,12,fa32d245becfeba6d7b6034133e59d95,37.75199174291808,-122.4189799743526,24th St BART Station,2023-08-22T02:33:57.298000Z,8,True,1692671531,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,20,47fcca45-c6c5-4665-9f34-8852ca3c3ae8,
3,21,ad6ea721fdfd2adb019b94851cd867fb,37.773587,-122.471357,Funston Ave at Fulton St,2023-08-22T02:33:57.463000Z,5,True,1692671532,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,25,91ab197f-ceb5-4dbe-b907-532afa8db43b,
17,9,d1e2c9dcb40601ed84bb807ed68dd855,37.78244163642955,-122.47198741577117,Funston Ave at Clement St,2023-08-22T02:33:57.501000Z,3,True,1692671547,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,5a895f98-fd79-4db0-b19f-e2d312acf148,
21,10,a8f100ba778a83e476dfe8d534b9b84f,37.77756936716073,-122.42656908597016,Laguna St at Grove St,2023-08-22T02:33:57.391000Z,1,True,1692671561,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,4f7840d9-aca0-4a53-8664-e9e043d21a72,
4,22,e27d0571f6c72cbccd366407f81ec2c9,37.77344259318636,-122.42715750770117,Koshland Park (Page St at Buchanan St),2023-08-22T02:33:57.354000Z,19,True,1692671524,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,891d3a5f-05ab-45f2-8427-b74a1ec12d5b,
6,16,b7988dd90281c6ada0a09909480e8413,37.805454,-122.413668,Mason St at Bay St,2023-08-22T02:33:57.550000Z,8,True,1692671561,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,1835733187981824398,
8,23,8e711e8b90789c76e17e55c44e975fc1,37.7810737,-122.4117382,Civic Center/UN Plaza BART Station (Market St at McAllister St),2023-08-22T02:33:57.445000Z,10,True,1692671535,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,6ab85eb1-e112-4c57-8a44-110120d68a1d,
16,15,db937467876feef9bb1695c3ea31779c,37.795001,-122.39997,Clay St at Battery St,2023-08-22T02:33:57.163000Z,3,True,1692671486,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,31,ed1bf0f9-aa06-4f57-8cd6-5775ff3c29f0,
9,18,5fa855c2c331a45b50d352a9d974d13c,37.767078504583665,-122.40735858678818,15th St at Potrero Ave,2023-08-22T02:33:57.135000Z,5,True,1692671514,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,fdbfa7f9-d3eb-4c9d-ab6c-0e3300da314e,
14,13,9f8be529b2440f9bb6bd631df34da61d,37.77290764129927,-122.46593131805308,8th Ave at John F Kennedy Dr,2023-08-22T02:33:57.516000Z,2,True,1692671532,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,1838253785033265540,
10,0,1c1e81258c2a201450e8dcf8d2b749d0,37.76486899,-122.5004981,South Lake,2023-08-22T02:33:57.055000Z,0,True,1691416974,,,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,10,1841972814951361206,"3921 Lincoln Way, San Francisco, CA 94122, United States"
1,22,56d0385bcfa455f8eaca562d8ba18ac3,37.770478954997095,-122.5105938991249,John F Kennedy Dr at Great Hwy,2023-08-22T02:33:57.104000Z,12,True,1692671496,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,23,1837175508962468214,
15,0,fa1ea329b95e7733d38b7a6aab8e23d6,37.77169999448369,-122.45828202004182,Pompei Circle at John F Kennedy Dr,2023-08-22T02:33:57.139000Z,0,True,1692671484,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,1838251762103669212,
14,13,477ed47b789459eda3a3ee2597c74f4d,37.7666140891107,-122.46421122480089,Martin Luther King Dr at 7th Ave,2023-08-22T02:33:57.368000Z,6,True,1692671514,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,1838252908859937034,
5,0,d2ac19a2bb356f022983008bcd6ca5e1,37.76781983,-122.5018675,Chain O' Lakes,2023-08-22T02:33:57.057000Z,0,True,1691418718,,,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,5,1841972814951361204,"Chain of Lakes Dr E, San Francisco, CA 94121, United States"
3,5,db8d54f6cc7dcbbf1d74783000539749,37.77093751,-122.4771164,Stowe Lake,2023-08-22T02:33:57.058000Z,5,True,1691418745,,,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,8,1841972814951361202,"50 Stow Lake Dr, San Francisco, CA 94118, United States"
5,0,6aba782b9e02d7ae351e6e9f81a7c330,37.76872962,-122.459429,Bowling Green,2023-08-22T02:33:57.060000Z,0,True,1691418758,,,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,5,1841972814951361200,"Bowling Green Dr, San Francisco, CA 94118, United States"
9,10,1b3d97eca9393abbf229aef9b3f80fda,37.731921207892626,-122.3898859765855,Lane St at Revere Ave,2023-08-22T02:33:57.561000Z,2,True,1692671481,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,19,dfaaaa16-03ba-40b5-8360-6ebfc97ea541,
24,3,051b0abcc6ba494a27fc5ee5b0f8acf7,37.768384314385024,-122.45196695803196,Waller St at Shrader St,2023-08-22T02:33:57.428000Z,3,True,1692671543,"['key', 'creditcard']",True,https://sfo.lft.to/lastmile_qr_scan,https://sfo.lft.to/lastmile_qr_scan,1,1,27,7d15210b-55fb-4456-8281-781cfa9d5594,
